show_id;type;title;director;country;date_added;release_year;rating;duration;listed_in;description
70276596;Movie;Berserk: The Golden Age Arc II - The Battle for Doldrey;Toshiyuki Kubooka;Japan;01/09/2017;2012;TV-MA;92 min;Action & Adventure, Anime Features, International Movies;For three years, Guts believed his mission was to pursue Griffith's dream together with him. But in order to become Griffith's equal and truly be called his friend, Guts realizes he will have to leave the Band of the Hawk.
70258995;Movie;Berserk: The Golden Age Arc I - The Egg of the King;Toshiyuki Kubooka;Japan;15/10/2016;2012;TV-MA;77 min;Action & Adventure, Anime Features, International Movies;Loner Guts is recruited by Griffith and his band of mercenaries, but their ensuing success as a full-fledged army could lead to a horrible fate.
81024730;Movie;Life Ki Toh Lag Gayi;Rakesh Mehta;India;28/12/2018;2012;TV-14;109 min;Action & Adventure, Comedies, Dramas;A vengeful son, a cop on a mission, a wannabe actress and a jilted lover find their lives intermingling in unexpected ways over 24 hours in Mumbai.
70229043;Movie;Rowdy Rathore;Prabhu Deva;India;02/08/2018;2012;TV-MA;137 min;Action & Adventure, Comedies, International Movies;A con man uncovers a deadly secret and must save his lady love, the little girl who insists she's his daughter and the small-town locals from the mob.
70243445;Movie;Hit & Run;David Palmer, Dax Shepard;United States;08/11/2019;2012;R;100 min;Action & Adventure, Comedies, Romantic Movies;Determined to get his fiancée to L.A. to take advantage of an amazing opportunity, Charlie breaks out of the witness protection program to drive her.
70248183;Movie;Cloud Atlas;Lilly Wachowski, Lana Wachowski, Tom Tykwer;Germany, United States, Hong Kong, Singapore;01/08/2017;2012;R;172 min;Action & Adventure, Cult Movies, Dramas;In this star-studded drama, six seemingly disparate stories explore the complicated links that humanity shares through the generations.
80999987;Movie;My True Friend;Atsajun Sattakovit;Thailand;25/07/2018;2012;TV-MA;108 min;Action & Adventure, Dramas, International Movies;A bullied student forms a bond with the leader of a youth gang and discovers the power and meaning of true friendship.
70260989;Movie;Kon-Tiki;Joachim Rønning, Espen Sandberg;United Kingdom, Norway, Denmark, Germany, Sweden;26/04/2019;2012;PG-13;96 min;Action & Adventure, Dramas, International Movies;With five loyal friends in tow, explorer Thor Heyerdahl sails a fragile balsa wood raft along an ancient path some 4,300 miles across the Pacific.
81035861;Movie;Abdo Mota;;Egypt;19/04/2019;2012;TV-MA;100 min;Action & Adventure, Dramas, International Movies;Following the mysterious death of his parents, a young man finds himself enmeshed in the dark world of drugs and crime.
70260374;Movie;Aftershock;Nicolás López;United States, Chile;07/03/2018;2012;R;89 min;Action & Adventure, Horror Movies;An American tourist and his friends are partying in Chile, but a major earthquake devastates the area and forces them to scramble for survival.
70229047;Movie;Mugamoodi;Mysskin;India;01/10/2018;2012;TV-14;150 min;Action & Adventure, International Movies;A martial arts specialist accidentally becomes a superhero when he steps in – in costume – to help the cops catch a criminal.
70229498;Movie;Players;Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla;India;01/07/2017;2012;TV-14;162 min;Action & Adventure, International Movies;Learning of a fortune in gold being secretly shipped to Romania, master thieves Charlie and Riya assemble a crack team to steal it.
81036532;Movie;Imperfect;Steve Cheng;Singapore;20/12/2018;2012;TV-MA;95 min;Action & Adventure, International Movies;After a brawl lands him in a Boys’ Home, a teen seems to be on a promising path until loyalty to his gangster buddy leads to even bigger trouble.
70229048;Movie;Thaandavam;Vijay;India;01/10/2018;2012;TV-14;156 min;Action & Adventure, International Movies, Music & Musicals;In London, a mysterious blind man named Kenny appears to be an assassin who uses echolocation to kill, but there is more to Kenny than meets the eye.
70225597;Movie;Vettai;N. Linguswamy;India;01/10/2018;2012;TV-MA;156 min;Action & Adventure, International Movies, Music & Musicals;This powerful Tamil action film follows the shared fate of two very different siblings: policeman Thiru and his roguish brother, Guru.
70236586;Movie;Tezz;Priyadarshan;United Kingdom, India;01/12/2017;2012;TV-MA;121 min;Action & Adventure, International Movies, Music & Musicals;This high-octane thriller tells the story of a man on a mission to reclaim what was taken from him and the agent who's determined to stop him.
70143369;Movie;John Carter;Andrew Stanton;United States;02/05/2019;2012;PG-13;133 min;Action & Adventure, Sci-Fi & Fantasy;"One minute, Civil War veteran John Carter is evading Apaches; the next, he's waking up on Mars, a once-fruitful planet that's devolved into chaos."
80182482;Movie;Krish Trish and Baltiboy: Comics of India;Tilak Shetty;;08/09/2017;2012;TV-Y7;61 min;Children & Family Movies;In three comic-strip-style tales, a boy tries to sell wisdom, a demon is released from captivity, and a king assigns impossible tasks to his minister.
70246439;Movie;Barbie: The Princess & the Popstar;Ezekiel Norton;United States;01/10/2017;2012;TV-Y;75 min;Children & Family Movies;Barbie stars as a princess who would rather sing and dance than be a royal. When a famous pop star visits the kingdom, they decide to switch places.
70250369;Movie;Monster High: Ghouls Rule;Mike Fetterly, Steve Sacks;United States;01/03/2018;2012;TV-Y7;71 min;Children & Family Movies;"After learning that monsters and ""Normies"" used to spend Halloween together, Frankie Stein and her pals rally both groups for a frightfully good time."
80020131;Movie;Monster High: Escape from Skull Shores;Steve Ball, Andrew Duncan;United States;01/01/2018;2012;TV-Y7;46 min;Children & Family Movies;A swanky cruise veers off course for Lagoona and her friends when they're left stranded on Skull Shores, an island with a notorious beast.
80027560;Movie;Big Time Movie;Savage Steve Holland;United States, Canada;02/11/2019;2012;TV-PG;68 min;Children & Family Movies, Comedies;Big Time Rush heads to London for their first world tour, but when the boys' bags are switched, they get mixed up in a mission to save the world.
70236016;Movie;Radio Rebel;Peter Howitt;United States;01/03/2019;2012;TV-G;90 min;Children & Family Movies, Comedies;Shy student Tara has a secret identity: She is smooth-talking Radio Rebel, a DJ who lends her voice to all kids, popular and unpopular alike.
70307570;Movie;Abominable Christmas;Chad Van De Keere;United States;18/02/2016;2012;TV-Y7;44 min;Children & Family Movies, Comedies;Two small abominable snowmen flee their mountain to escape a scientist who's trying to capture them and end up spending Christmas with a human family.
80081337;Movie;Dear Dracula;Chad Van De Keere;United States;18/02/2016;2012;TV-Y7-FV;43 min;Children & Family Movies, Comedies;When he gets a fan letter from a young monster movie buff, Dracula visits him and soon has a new friend helping him to get his confidence back.
70212504;Movie;Big Miracle;Ken Kwapis;United States, United Kingdom;30/09/2018;2012;PG;107 min;Children & Family Movies, Dramas;After a reporter writes about whales trapped in the Arctic Circle, the U.S. and U.S.S.R. team up to rescue them in this tale inspired by true events.
80005738;Movie;Room on the Broom;Max Lang, Jani Lachauer;United Kingdom;01/07/2019;2012;G;26 min;Children & Family Movies, Independent Movies;A gentle witch with a ginger braid offers rides to a variety of animals on her increasingly crowded broom, much to her grumpy cat's chagrin.
70242898;Movie;Power Rangers Super Samurai: Stuck on Christmas;;United States;01/01/2016;2012;TV-Y7-FV;24 min;Children & Family Movies, Sci-Fi & Fantasy;The Samurai Rangers get stuck in the Megazord's cockpit on Christmas Eve when it breaks down. Can the Rangers get out in time for Christmas?
70213466;Movie;Casa de mi Padre;Matt Piedmont;United States, Mexico;14/11/2012;2012;R;84 min;Comedies;Will Ferrell stars as a Spanish-speaking cowboy in this comedy about a Mexican clan trying to rescue their ranch from greedy creditors.
81015524;Movie;Kath & Kimderella;Ted Emery;Australia;28/07/2018;2012;TV-14;86 min;Comedies;Chipper baby boomer Kath, diva daughter Kim and hapless pal Sharon visit Papilloma, Italy, where a royal romance and knockoff fashions await.
70241596;Movie;Mac & Devin Go to High School;Dylan C. Brown;United States;20/04/2016;2012;R;76 min;Comedies;Devin Overstreet may be the class valedictorian, but he hasn't had much life experience. Enter Mac Johnson, a 10th-year senior and weed dealer.
70257860;Movie;Spring Breakers;Harmony Korine;United States, France;15/07/2018;2012;R;94 min;Comedies, Cult Movies, Dramas;After four college girls rob a restaurant to fund their spring break in Florida, they get entangled with a weird dude with his own criminal agenda.
70257412;Movie;Frances Ha;Noah Baumbach;United States, Brazil;01/10/2017;2012;R;86 min;Comedies, Dramas, Independent Movies;Determined to make it as a modern dancer in New York, a young woman pursues her unlikely goal with more enthusiasm than natural talent.
70259259;Movie;Unfinished Song;Paul Andrew Williams;United Kingdom, Germany;22/07/2019;2012;PG-13;94 min;Comedies, Dramas, Independent Movies;With his wife terminally ill, Arthur's future seems grim. But he learns to find joy in life again when he joins an unconventional church choir.
80095232;Movie;Buddies;Marcelo Galvão;Brazil;15/02/2019;2012;TV-MA;103 min;Comedies, Dramas, Independent Movies;"Inspired by the movie ""Thelma & Louise,"" three young people with Down syndrome leave the institution where they live to take a road trip together."
70242568;Movie;The Sapphires;Wayne Blair;Australia;26/04/2019;2012;PG-13;99 min;Comedies, Dramas, Independent Movies;Sisters Gail, Cynthia and Julie have talent, but their career takes off when promoter Dave convinces them to tour for U.S. troops in Vietnam.
70219525;Movie;Barfi!;Anurag Basu;India;01/11/2018;2012;TV-PG;144 min;Comedies, Dramas, International Movies;"Years after rejecting Barfii, a hearing and speech impaired young man, for a more ""appropriate"" suitor, Shruti finds herself falling for him."
80165848;Movie;Bittoo Boss;Supavitra Babul;India;01/05/2017;2012;TV-14;117 min;Comedies, Dramas, International Movies;When a small-town wedding videographer falls in love, he decides he needs to make more money and turns to shooting sexy videos – with mixed results.
70258366;Movie;Oh My God;Umesh Shukla;India;01/05/2017;2012;TV-PG;129 min;Comedies, Dramas, International Movies;Mumbai shopkeeper Kanji Bhai files a lawsuit against God when an earthquake destroys his store and his insurance policy won't cover the damage.
80134520;Movie;Kurtulus Son Durak;Yusuf Pirhasan;Turkey;10/03/2017;2012;TV-MA;100 min;Comedies, Dramas, International Movies;When a recently single psychologist moves to a new neighborhood, she finds friendship with women starting to rebel against years of domestic abuse.
80178940;Movie;10 jours en or;Nicolas Brossette;France;01/07/2017;2012;TV-PG;97 min;Comedies, Dramas, International Movies;When a carefree bachelor is unexpectedly left in charge of a young boy, the two embark on a road trip that will change both of their lives.
81067759;Movie;Fatso;Rajat Kapoor;India;15/02/2019;2012;TV-14;97 min;Comedies, Dramas, International Movies;Killed too soon due to a clerical error in heaven, a man is sent back to earth with a new lease on life, this time in the body of his portly friend.
80999983;Movie;Oh My Ghost 3;Poj Arnon;Thailand;16/08/2018;2012;TV-MA;103 min;Comedies, Horror Movies, International Movies;After a body is discovered in their building, a vengeful, paranormal presence begins to affect Taew, Mod Dum and Cartoon's business.
70262783;Movie;A Glimpse Inside the Mind of Charles Swan III;Roman Coppola;United States;15/07/2018;2012;R;86 min;Comedies, Independent Movies;When his girlfriend walks out and leaves him a wreck, a graphic designer – who seemed to have it all – sets out to discover where he went wrong.
70229042;Movie;Luv Shuv Tey Chicken Khurana;Sameer Sharma;India;01/10/2018;2012;TV-14;129 min;Comedies, International Movies;Fleeing London to evade a gangland debt collector, Omi Khurana returns to his native village in India, passing himself off as a successful lawyer.
81010867;Movie;Sisterakas;Wenn V. Deramas;Philippines;07/03/2019;2012;TV-14;105 min;Comedies, International Movies;Two half siblings separated by family conflict cross paths as adults at a fashion agency – but one of them has a vendetta, unbeknownst to the other.
